Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[157.48358789],[6.09487472],[0.02741563],[0.00075799],[0.9455881],0
[145.56035543],[5.89051287],[0.02767298],[0.00077207],[0.94739787],0
[130.50454817],[5.64539986],[0.02736113],[0.00075524],[0.97384408],0
[169.78837687],[6.32969268],[0.02695248],[0.0007325],[0.94509],0
[145.68231415],[5.81657711],[0.02771219],[0.00077398],[0.94782435],0
[168.72852773],[6.18514121],[0.02645954],[0.00070658],[0.96903537],0
[159.55796745],[6.13029641],[0.02686991],[0.00072899],[0.96941971],0
[170.70989222],[6.25449186],[0.02948451],[0.00087921],[0.96847906],0
[112.64211857],[5.22299822],[0.03527282],[0.0012524],[0.95520196],0
[49.56096877],[3.56799634],[0.04264382],[0.00182832],[0.98183734],0
[123.47422514],[5.5911351],[0.03118672],[0.0009802],[0.97504219],0
[122.89511141],[5.53142571],[0.02971979],[0.00089114],[0.97455934],0
[62.52854524],[4.15578694],[0.02809483],[0.00079451],[0.97769558],0
[48.77481155],[3.77076653],[0.02782874],[0.00078004],[0.98089451],0
[116.16191502],[5.57398916],[0.02382114],[0.00057152],[0.96665624],0
[58.57690159],[3.95635252],[0.02914618],[0.00085535],[0.97665546],0
[63.33971503],[4.04240457],[0.02907769],[0.00085155],[0.97385538],0
[115.8038218],[5.34595016],[0.02496897],[0.00062793],[0.97232954],0
[63.00970496],[3.95125918],[0.03045346],[0.00093413],[0.97817616],0
[155.62696778],[6.09748987],[0.02588842],[0.00067695],[0.96975014],0
[53.29987716],[3.85867314],[0.03698223],[0.00137914],[0.98249173],0
[37.72303612],[3.41652034],[0.0485917],[0.00237248],[0.98341367],0
[84.35184671],[5.07234942],[0.02607055],[0.00068653],[0.97560702],0
[105.1665063],[5.40923775],[0.02512572],[0.00063661],[0.9730926],0
[108.8169789],[5.36366427],[0.0250702],[0.00063291],[0.96581589],0
[106.04562616],[5.27723125],[0.02570762],[0.00066548],[0.96603893],0
[117.44610361],[5.41755788],[0.02508148],[0.00063327],[0.96623965],0
[111.61258896],[5.32535037],[0.02513219],[0.00063608],[0.96790781],0
[97.34898114],[5.05949675],[0.0253416],[0.00064651],[0.97265213],0
[17.19134268],[2.60064642],[0.05235265],[0.00276118],[0.99343134],0
[45.07181116],[4.18976906],[0.04020718],[0.00162344],[0.98447387],0
[50.98893601],[4.08267486],[0.04234241],[0.00180859],[0.98128681],0
[97.63512782],[4.92749207],[0.03723215],[0.00139712],[0.97567124],0
[26.02169871],[2.92378332],[0.04586725],[0.00211975],[0.96577354],0
[54.74019066],[4.81849657],[0.02364337],[0.00056428],[0.98092608],0
[55.44160412],[4.77514614],[0.02410516],[0.00058668],[0.98278904],0
[51.8168302],[4.60631895],[0.02519754],[0.00064148],[0.9842156],0
[62.06713669],[4.95150186],[0.02316822],[0.00054154],[0.98145689],0
[53.48534847],[4.80825214],[0.02465178],[0.00061264],[0.98212878],0
[55.94390745],[4.81624193],[0.0244743],[0.00060369],[0.9830122],0
[58.83878902],[4.86760164],[0.02289343],[0.00052805],[0.98339065],0
[60.52338943],[5.06770837],[0.02461641],[0.00061043],[0.98306423],0
[66.57071913],[5.20583581],[0.02324551],[0.00054465],[0.98225109],0
[64.77865508],[5.12760388],[0.02287908],[0.00052693],[0.98281336],0
[29.6469914],[2.94882907],[0.04945553],[0.00246222],[0.97871414],0
[97.95878336],[4.78594106],[0.03490313],[0.00123004],[0.9735833],0
[57.74675952],[4.81813668],[0.02326844],[0.00054544],[0.98323464],0
[60.37866939],[4.93719848],[0.02371957],[0.00056712],[0.98345943],0
[53.5829351],[4.727973],[0.02271946],[0.00052039],[0.98457301],0
[59.02646981],[4.84517031],[0.02306595],[0.00053598],[0.98424829],0
[59.56149662],[4.89403476],[0.02231916],[0.00050254],[0.98382568],0
[58.61916896],[4.93199107],[0.02202838],[0.00048913],[0.98373699],0
[64.15021032],[5.0457837],[0.02369326],[0.0005656],[0.98343824],0
[74.57590704],[5.22711299],[0.02603259],[0.00068312],[0.98079153],0
[91.52212206],[5.73153353],[0.02677415],[0.00072226],[0.97481809],0
[85.92363898],[5.50648616],[0.02578715],[0.00066966],[0.97684767],0
[27.2800479],[3.04943989],[0.04317179],[0.00187893],[0.96271901],0
[59.64337335],[4.74953161],[0.02545525],[0.00065314],[0.98434744],0
[68.54097712],[5.11015376],[0.02755283],[0.00076373],[0.98110124],0
[65.45890155],[5.0791348],[0.02692341],[0.00072914],[0.98288621],0
[57.66014668],[4.85701064],[0.02472615],[0.00061645],[0.98108927],0
[62.08274183],[5.04436133],[0.02309967],[0.00053841],[0.98426909],0
[69.39673855],[5.26575966],[0.02097689],[0.0004443],[0.98285082],0
[62.53530544],[5.09019662],[0.02413761],[0.00058732],[0.98352823],0
[22.47528496],[2.89822704],[0.04690048],[0.00223524],[0.98923081],0
[62.50514698],[5.07709497],[0.02415376],[0.00058813],[0.98454614],0
[62.64584839],[5.04222826],[0.02323277],[0.00054446],[0.98302809],0
[57.65992363],[4.91861382],[0.02312413],[0.00053937],[0.98414383],0
[40.10213249],[3.34330764],[0.04649481],[0.00218186],[0.98944135],0
[47.26910318],[3.92323258],[0.03997556],[0.00160907],[0.962705],0
[52.05169866],[4.71112084],[0.02398788],[0.00057993],[0.98296704],0
[61.62334852],[4.90370896],[0.02527827],[0.0006439],[0.98378848],0
[85.22016656],[5.52919964],[0.02371798],[0.00056629],[0.97737896],0
[81.0167232],[5.44125452],[0.02394609],[0.00057731],[0.97874733],0
[57.62541717],[4.8347974],[0.02450764],[0.00060611],[0.98423579],0
[56.16695967],[4.78322638],[0.02443412],[0.00060186],[0.98478358],0
[56.06931238],[4.8244521],[0.02228262],[0.00050116],[0.98518878],0
[57.15457769],[4.90161016],[0.02160447],[0.00047095],[0.98458016],0
[67.7503347],[5.15852705],[0.02377038],[0.00057145],[0.98310811],0
[64.52079438],[5.13605407],[0.02153236],[0.00046875],[0.98415199],0
[62.927215],[4.63635377],[0.03106725],[0.00097394],[0.97105397],0
[57.41862217],[4.9877218],[0.02242645],[0.00050787],[0.98475049],0
[47.02687354],[4.35980234],[0.02467176],[0.00061596],[0.98612395],0
[29.24422721],[3.27037891],[0.03786226],[0.00144264],[0.99391304],0
[32.91780685],[3.65418062],[0.03073955],[0.00095182],[0.99304295],0
[50.50378879],[4.21819248],[0.03148411],[0.00099877],[0.98927847],0
[53.08651476],[4.4215099],[0.02928654],[0.00086414],[0.9864335],0
[82.7714386],[5.48162944],[0.02159776],[0.00047081],[0.98244526],0
[60.25090191],[4.68687104],[0.0246556],[0.00061276],[0.98733714],0
[60.49006969],[4.66445061],[0.02578211],[0.00066988],[0.98731541],0
[95.0104142],[5.79734448],[0.02118477],[0.00045262],[0.98092448],0
[30.82606495],[3.51046761],[0.03545587],[0.00126738],[0.97046011],0
[66.36913421],[5.01505586],[0.0256566],[0.00066332],[0.98058411],0
[74.25189682],[5.20652895],[0.02431101],[0.00059564],[0.97821937],0
[112.75641132],[6.09655442],[0.02311617],[0.00053963],[0.9762966],0
[67.0470013],[4.87607253],[0.02762629],[0.00076919],[0.98530773],0
[61.34365567],[4.75173273],[0.03001698],[0.00090667],[0.98725283],0
[69.00870654],[4.95940772],[0.02740149],[0.00075537],[0.98488434],0
[73.58245496],[5.10640638],[0.02659622],[0.00071183],[0.98301929],0
[68.30607972],[4.98121336],[0.02463505],[0.0006112],[0.98408648],0
[71.7761253],[5.05709945],[0.02436387],[0.00059819],[0.98365622],0
[67.74714412],[4.97272794],[0.02381962],[0.00057218],[0.98441147],0
[35.35904018],[3.56265367],[0.03790302],[0.00145245],[0.96873434],0
[89.74228777],[5.88810164],[0.02692307],[0.00074712],[0.93548205],0
[11.56471336],[2.43388123],[0.03167578],[0.00101311],[0.99455521],0
[64.57085161],[4.81501125],[0.02973621],[0.00088973],[0.98621574],0
[69.94994265],[5.03768445],[0.02403103],[0.0005821],[0.98449053],0
[71.63737375],[5.06024027],[0.02709049],[0.00073912],[0.98352557],0
[69.90160496],[5.02216323],[0.02618432],[0.00069083],[0.98387993],0
[75.25339378],[5.16407413],[0.02605473],[0.00068438],[0.98248131],0
[69.88845718],[5.02272232],[0.02418787],[0.00059084],[0.98167394],0
[71.05467454],[4.39205669],[0.03856993],[0.00149636],[0.98549934],0
[92.79987438],[4.8077002],[0.03157527],[0.00100471],[0.96783832],0
[86.17433551],[4.63679782],[0.03058388],[0.00094186],[0.96991978],0
[121.64307183],[5.49511289],[0.04386496],[0.001934],[0.9810973],0
[45.47315952],[4.02042444],[0.0310241],[0.00097019],[0.97042987],0
[79.79810374],[4.71743795],[0.04011091],[0.00162596],[0.97320762],0
[99.59363145],[5.28679235],[0.02798209],[0.00078856],[0.9706773],0
[73.98484775],[4.40774914],[0.02971096],[0.0008909],[0.97400293],0
[83.23037454],[4.81226435],[0.03651733],[0.00134131],[0.98475634],0
[92.48871683],[5.20425929],[0.03156007],[0.00100269],[0.97840429],0
[87.28592713],[4.81075431],[0.03665335],[0.00134994],[0.97548484],0
[67.46633672],[4.27330442],[0.0282743],[0.00080496],[0.97799856],0
[92.86371404],[5.07509281],[0.02533286],[0.00064727],[0.97146108],0
[92.33769409],[4.70511143],[0.03620958],[0.00131747],[0.97341016],0
[89.13225801],[4.7466308],[0.03576642],[0.00128561],[0.97384456],0
[93.23785524],[4.8157274],[0.05776015],[0.00334601],[0.98528836],0
[42.67382861],[4.10069825],[0.02881088],[0.00083839],[0.97517059],0
[32.6501528],[2.80645729],[0.05772743],[0.00335286],[0.98821577],0
[93.50374011],[4.96058802],[0.02877238],[0.00083349],[0.97306882],0
[87.37219801],[4.81467109],[0.02428924],[0.00059411],[0.97210963],0
[82.08210003],[4.92415544],[0.02796642],[0.00078754],[0.97277893],0
[87.59827129],[4.93758295],[0.02624345],[0.0006932],[0.97235529],0
[53.17061574],[3.99504883],[0.03149404],[0.00099971],[0.98812159],0
[55.78801649],[4.18835299],[0.02675834],[0.00072132],[0.98782079],0
[65.33553946],[4.81439476],[0.02273196],[0.00052081],[0.98282196],0
[71.87483604],[4.43286525],[0.02792863],[0.0007875],[0.97990781],0
[95.5771646],[5.00621733],[0.02564157],[0.00066226],[0.97415907],0
[103.03910718],[5.37569011],[0.0212445],[0.00045529],[0.97913265],0
[72.5122512],[5.06344635],[0.02419413],[0.00058999],[0.97352082],0
[88.37565342],[5.83806439],[0.02498963],[0.00064097],[0.95166825],0
[88.05632021],[4.91134019],[0.02601565],[0.00068147],[0.97382284],0
[75.00316334],[4.647953],[0.02562137],[0.00066139],[0.9784815],0
[70.16943653],[4.63917006],[0.02560629],[0.00066048],[0.97867489],0
[61.89893156],[4.64396332],[0.02702879],[0.00073539],[0.98397362],0
[62.34842508],[4.42154647],[0.02586364],[0.00067389],[0.98013639],0
[74.47485035],[4.95749904],[0.02490498],[0.0006262],[0.98218652],0
[76.45698499],[5.0060455],[0.02369662],[0.0005659],[0.98257691],0
[68.30132775],[4.68137277],[0.02577541],[0.0006696],[0.9815115],0
[71.03456955],[4.70098733],[0.02669779],[0.00071868],[0.97595604],0
[74.97053868],[4.522147],[0.02628132],[0.00069572],[0.97704851],0
[51.80011196],[4.51735241],[0.02428005],[0.00059602],[0.97592071],0
[68.06074111],[4.15896432],[0.03065654],[0.00094625],[0.97273359],0
[88.78183392],[4.93621907],[0.02580459],[0.00067036],[0.97467151],0
[62.05089689],[4.57752353],[0.0241857],[0.00059018],[0.98554918],0
[96.21781322],[5.21726515],[0.02497621],[0.00062827],[0.97174257],0
[78.65827929],[4.69986902],[0.02957443],[0.00087973],[0.97345086],0
[60.22862243],[4.34885908],[0.02905825],[0.00085073],[0.98432157],0
[68.41971456],[4.56905639],[0.02612811],[0.00068728],[0.9803094],0
[82.04146537],[4.87096067],[0.02687342],[0.00072791],[0.97835352],0
[67.70830334],[4.32601203],[0.02971612],[0.00088954],[0.98119294],0
[56.21645951],[4.19453883],[0.02824764],[0.00080297],[0.98423531],0
[68.35413042],[5.20900799],[0.02214924],[0.00049543],[0.97355485],0
[46.58755132],[3.8051875],[0.04679211],[0.002207],[0.98334208],0
[48.87539016],[4.14158891],[0.02966378],[0.00088665],[0.98499283],0
[78.52511913],[4.70359739],[0.02582963],[0.00067267],[0.98130853],0
[83.9739574],[4.84584238],[0.02611239],[0.0006874],[0.97540409],0
[83.16485397],[4.79938697],[0.02706551],[0.00073647],[0.97732773],0
[92.16937283],[5.09461134],[0.03625571],[0.00132229],[0.98264148],0
[72.87300909],[4.7035349],[0.02712983],[0.00074087],[0.97638611],0
[42.33169667],[4.02356792],[0.0258777],[0.00067482],[0.98344148],0
[41.91864276],[3.96189511],[0.02689111],[0.00072827],[0.98176216],0
[116.57248032],[5.74283342],[0.02258829],[0.00051454],[0.96531502],0
[34.95555124],[2.99173364],[0.04391475],[0.00194183],[0.97335399],0
[28.84058109],[2.97992007],[0.04036846],[0.0016408],[0.98019449],0
[45.54569506],[4.56032467],[0.02323572],[0.00054587],[0.97895749],0
[50.09636381],[4.13081748],[0.05977474],[0.00360758],[0.9737468],0
[35.66173943],[3.74965537],[0.03044921],[0.0009339],[0.97675634],0
[90.43032579],[4.62236245],[0.03316316],[0.00110888],[0.96380523],0
[33.11199729],[3.37507859],[0.04531922],[0.00206552],[0.98664445],0
[41.57254341],[3.82520312],[0.03363977],[0.00113694],[0.98666519],0
[67.2724851],[3.69338577],[0.04121836],[0.00170923],[0.9612182],0
[64.79410909],[3.97352292],[0.03843794],[0.00148715],[0.97401231],0
[40.97123037],[3.71085843],[0.03514711],[0.0012412],[0.98056162],0
[17.78832225],[2.43448076],[0.04891631],[0.00241079],[0.98437887],0
[34.28690388],[3.58573673],[0.03538293],[0.00126072],[0.98130616],0
[48.56575246],[3.18788084],[0.05822473],[0.00340871],[0.98037771],0
[39.19272182],[3.60469665],[0.036808],[0.00136516],[0.97765329],0
[78.8137819],[4.17372411],[0.03217931],[0.00104236],[0.97181213],0
[49.234623],[3.58923198],[0.03393541],[0.00116026],[0.97873033],0
[52.07781221],[4.6137144],[0.02277452],[0.00052287],[0.98165676],0
[66.30414972],[4.66889112],[0.03944113],[0.00156902],[0.97541279],0
[94.78027422],[4.57688354],[0.03767297],[0.00143039],[0.96862],0
[111.1176674],[4.8804307],[0.03251708],[0.00106641],[0.96898294],0
[44.80622164],[3.6065839],[0.03665961],[0.00135447],[0.97643101],0
[54.84797703],[3.33637211],[0.04132936],[0.00171943],[0.97804224],0
[59.42894168],[3.7733405],[0.04100304],[0.00169274],[0.97169509],0
[43.66697869],[3.29529957],[0.04745089],[0.00226753],[0.97236384],0
[41.72712607],[3.24515745],[0.07504851],[0.00565827],[0.98187731],0
[28.48319058],[3.65377157],[0.02959982],[0.00088604],[0.97839307],0
[23.47983398],[2.80632372],[0.04281264],[0.00184702],[0.97661537],0
[28.39203889],[3.06264095],[0.04107426],[0.00170108],[0.97968932],0
[16.28974862],[2.45971566],[0.04510466],[0.00204985],[0.97520024],0
[13.96746192],[2.3965132],[0.04507171],[0.00204392],[0.97719568],0
[16.25029365],[2.54854065],[0.04001114],[0.00161443],[0.98331757],0
[19.51270409],[2.71139657],[0.0384558],[0.00149046],[0.97886665],0
[31.56824579],[3.06989388],[0.04019826],[0.00162769],[0.97295702],0
[25.81179233],[2.70946911],[0.04270978],[0.00183917],[0.97278386],0
[20.95090305],[2.71991262],[0.04272458],[0.00183928],[0.98022712],0
[21.05133731],[2.18836461],[0.05488453],[0.00303175],[0.97190823],0
[76.52420826],[4.99007477],[0.03004018],[0.00091266],[0.97789533],0
[45.56073336],[4.24618832],[0.02777306],[0.00078043],[0.98012638],0
[43.3745878],[3.06890611],[0.05022458],[0.00253889],[0.94571528],0
[21.62269691],[2.18135363],[0.06155351],[0.00380582],[0.98095531],0
[29.74803949],[2.60848351],[0.05418515],[0.00295289],[0.98321428],0
[41.47468227],[2.71688891],[0.06120323],[0.00376567],[0.97507784],0
[26.4177377],[2.43511009],[0.06354665],[0.00405785],[0.98358124],0
[22.95878324],[2.36191216],[0.06500235],[0.00425416],[0.98915199],0
[33.94347005],[2.72056992],[0.05740883],[0.00331756],[0.97468886],0
[72.55361703],[3.55961966],[0.04875814],[0.00239167],[0.97681576],0
[31.61899664],[3.13727409],[0.03871491],[0.00151245],[0.97419976],0
[25.11239896],[3.26147462],[0.02852061],[0.00082004],[0.99234914],0
[26.18569304],[2.56738905],[0.05787213],[0.00336633],[0.9796724],0
[40.84746093],[2.75716186],[0.05121158],[0.00263797],[0.95005554],0
[59.85543024],[3.42124507],[0.04546243],[0.00207884],[0.97961899],0
[40.0246304],[2.86730944],[0.05010857],[0.00252652],[0.98456105],0
[28.59459003],[2.71268743],[0.04915557],[0.00243232],[0.97734103],0
[43.62808184],[3.32206013],[0.03979094],[0.00159463],[0.96347993],0
[37.76201894],[3.38225874],[0.03433998],[0.00118755],[0.95958287],0
[62.7124737],[4.18528713],[0.02949936],[0.00087665],[0.96625556],0
[40.52550215],[3.74531851],[0.03159037],[0.00100641],[0.97442345],0
[63.08155862],[4.58313478],[0.0269034],[0.00072901],[0.97798922],0
[19.92936781],[2.88678148],[0.03934269],[0.00156393],[0.97585822],0
[44.27790478],[3.62205536],[0.0366427],[0.00135425],[0.98056681],0
[77.38751555],[4.86470846],[0.02446089],[0.00060335],[0.97339399],0
[66.88987531],[4.62529341],[0.0248744],[0.00062322],[0.97372528],0
[75.46784591],[4.74221269],[0.03975739],[0.0015872],[0.9738216],0
[78.61187426],[4.82890811],[0.03165652],[0.00100836],[0.97586022],0
[82.55017663],[4.92806448],[0.02921812],[0.00085957],[0.97720451],0
[60.07872659],[4.09409173],[0.03986068],[0.00159758],[0.9753418],0
[109.97857714],[5.74325712],[0.02992453],[0.00090306],[0.96048234],0
[55.53129057],[3.95515441],[0.03568169],[0.00128053],[0.97842353],0
[114.02694547],[5.79256732],[0.0294655],[0.00087521],[0.96441595],0
[23.30258543],[3.13420666],[0.03433171],[0.00118779],[0.97463444],0
[52.56997889],[3.98954705],[0.03626818],[0.00133109],[0.97857658],0
[118.36677433],[5.85486231],[0.02900193],[0.00084809],[0.96462611],0
[109.80764692],[5.6395578],[0.02978659],[0.0008938],[0.96634295],0
[89.25006127],[5.04624531],[0.03591733],[0.00129833],[0.97520669],0
[91.50010305],[5.13936381],[0.03482741],[0.00122087],[0.97515535],0
[84.60876759],[4.8794146],[0.03534463],[0.00125717],[0.97719211],0
[79.92839482],[4.70240921],[0.03832331],[0.00147634],[0.97832418],0
[77.44068211],[4.69509187],[0.03791382],[0.00144375],[0.97901929],0
[86.38456146],[4.90317942],[0.0367913],[0.00136031],[0.97678733],0
[81.45252752],[4.5656746],[0.03741688],[0.00140812],[0.96946086],0
[76.64977789],[4.5150228],[0.03680256],[0.00136194],[0.97045927],0
[24.80152501],[3.34879114],[0.03149437],[0.00100265],[0.9795496],0
[9.71896821],[1.93188875],[0.04638838],[0.00217831],[0.99340807],0
[93.94674674],[5.14481703],[0.03115077],[0.00097629],[0.97532505],0
[79.9706846],[4.56878163],[0.03625028],[0.00132209],[0.9696733],0
[98.42615797],[5.11150492],[0.03801237],[0.00145741],[0.9757826],0
[77.70543184],[4.53783679],[0.04774258],[0.00228826],[0.97350723],0
[95.55711543],[4.99290704],[0.04027188],[0.00162854],[0.97646838],0
[83.98999509],[4.9124264],[0.03806929],[0.00145516],[0.97769874],0
[89.55702667],[5.10304021],[0.02960796],[0.00088251],[0.97870475],0
[53.02060923],[3.93390448],[0.03533624],[0.00125649],[0.9854335],0
[66.33263648],[4.1395802],[0.03790341],[0.00144515],[0.97967113],0
[81.14699043],[4.72535495],[0.03232178],[0.00105023],[0.9796728],0
[40.69899545],[3.04616151],[0.05112678],[0.00263021],[0.99032801],0
[61.68271594],[2.99007913],[0.0517337],[0.00269549],[0.98928633],0
[90.1083342],[5.10305498],[0.02982841],[0.00089484],[0.97562479],0
[90.94322133],[5.15544848],[0.02959808],[0.00088108],[0.97716745],0
[83.59976522],[4.85670972],[0.0304127],[0.0009307],[0.97511386],0
[80.61151376],[4.78305575],[0.03204904],[0.00103479],[0.97622603],0
[49.13034908],[3.64876966],[0.03779689],[0.00144882],[0.9849047],0
[25.8030342],[3.13333284],[0.03250704],[0.00106541],[0.98899524],0
[38.34190041],[3.70935747],[0.03621315],[0.0013279],[0.99262781],0
[54.83788542],[4.58234198],[0.02753598],[0.00076539],[0.97955017],0
[51.30592738],[4.60421845],[0.02355568],[0.00056082],[0.98576567],0
[41.87661709],[3.11982977],[0.04995433],[0.00250966],[0.9885182],0
[62.14820355],[2.83426035],[0.05432328],[0.0029675],[0.9875616],0
[64.61669767],[4.96869103],[0.0236951],[0.00056759],[0.98143346],0
[72.77761742],[5.11253701],[0.02322572],[0.00054485],[0.98155185],0
[70.6139285],[5.09702862],[0.02206648],[0.00049212],[0.9845317],0
[75.44258801],[5.39936302],[0.02123636],[0.00045527],[0.9817926],0
[70.74519826],[5.1663852],[0.02210272],[0.00049342],[0.98522682],0
[74.82893512],[5.41115285],[0.02172792],[0.00047633],[0.98252725],0
[85.37901584],[5.60471276],[0.02300271],[0.00053674],[0.98298904],0
[70.18457437],[5.2916125],[0.02212316],[0.00049374],[0.98374056],0
