Contrast,Dissimilarity,Energy,ASM,Correlation,Deepfake
[1111.43185606],[21.11842698],[0.01803397],[0.00032615],[0.80466415],0
[851.72738791],[17.17394106],[0.02245265],[0.00050583],[0.7282223],0
[1254.71292227],[20.41688546],[0.01975341],[0.00039033],[0.75776977],0
[692.77544551],[16.34471494],[0.01937693],[0.00037616],[0.45626341],0
[776.61177586],[17.06258808],[0.02388781],[0.000572],[0.76931938],0
[1651.28608579],[28.62237218],[0.01320818],[0.00017508],[0.69732388],0
[1734.5357818],[29.0828545],[0.01239434],[0.0001537],[0.70316786],0
[1525.88380871],[27.48037577],[0.01323943],[0.00017535],[0.70922201],0
[1894.12343339],[31.40318235],[0.01123621],[0.00012631],[0.62563442],0
[1742.27564927],[29.0660142],[0.01318884],[0.00017484],[0.66478855],0
[1588.27611081],[28.68444615],[0.01230409],[0.00015164],[0.70576567],0
[2293.41741674],[35.81936306],[0.01001055],[0.00010047],[0.50948392],0
[1238.74847975],[22.95693613],[0.02361339],[0.00055798],[0.77538454],0
[1473.29454696],[27.81568805],[0.01261945],[0.0001604],[0.70811629],0
[1155.41610409],[23.65641418],[0.01294473],[0.00016758],[0.7748838],0
[1193.04465063],[24.03288299],[0.01304626],[0.00017022],[0.74075451],0
[1100.92301134],[22.3961736],[0.01596121],[0.00025509],[0.79341713],0
[1455.44416643],[25.52779815],[0.01901802],[0.00037133],[0.75209305],0
[1702.11144845],[29.6492715],[0.01132159],[0.0001283],[0.63190304],0
[1619.35585475],[29.80303848],[0.01060035],[0.00011262],[0.66865067],0
[1542.81915581],[27.34063041],[0.01565146],[0.00025165],[0.71148556],0
[903.10650773],[19.81396864],[0.02141703],[0.00045912],[0.82583956],0
[1048.81489923],[22.05798865],[0.0149063],[0.00022228],[0.75902058],0
[1292.56628781],[26.29820492],[0.01199393],[0.00014411],[0.71473025],0
[1425.10028682],[26.44052278],[0.01331547],[0.00017823],[0.68460844],0
[1068.6834814],[22.0640633],[0.01935107],[0.00037802],[0.74804421],0
[1210.95330714],[25.09048359],[0.01257273],[0.00015834],[0.71105262],0
[1359.72551238],[25.31627743],[0.01772664],[0.00032903],[0.7449688],0
[1152.64619919],[23.77085478],[0.01467101],[0.0002156],[0.76235069],0
[1441.40667077],[26.21762191],[0.01916238],[0.00038798],[0.6969112],0
[1262.36016798],[25.91224847],[0.01219244],[0.00014878],[0.6377246],0
[1671.82902943],[28.54094814],[0.01474819],[0.00021815],[0.56114322],0
[1457.16769087],[27.13999024],[0.01182231],[0.00013978],[0.6740682],0
[1231.84911194],[21.95643292],[0.0510543],[0.00260827],[0.71562799],0
[1242.84894708],[22.12803133],[0.04051009],[0.00164368],[0.69203416],0
[891.00404012],[20.70172675],[0.01869848],[0.0003537],[0.734983],0
[1171.00469046],[23.87248218],[0.014147],[0.00020091],[0.48147458],0
[887.03483061],[22.43496149],[0.0123663],[0.00015299],[0.55579341],0
[921.79757756],[20.27957996],[0.02683028],[0.00072421],[0.6842596],0
[720.02998244],[17.05372314],[0.0374173],[0.00140421],[0.79161327],0
[1015.40395541],[20.10460075],[0.02707711],[0.00073942],[0.74212498],0
[1033.08094625],[21.01847832],[0.01869059],[0.00035121],[0.72351192],0
[1871.8845741],[27.31179559],[0.02546622],[0.00064954],[0.73244372],0
[1759.73237525],[26.13691569],[0.03616999],[0.00131244],[0.70521181],0
[1344.41910013],[22.96593498],[0.0401438],[0.00162582],[0.68112011],0
[641.68150358],[19.0850774],[0.01883577],[0.00035572],[0.59089546],0
[1079.04393418],[20.49943502],[0.02487458],[0.00062253],[0.7133017],0
[573.91399987],[16.17142511],[0.02020485],[0.00041222],[0.75987293],0
[773.55142538],[17.71262676],[0.03982369],[0.00159889],[0.78358327],0
[916.05554758],[19.34550621],[0.02548097],[0.00065464],[0.75054439],0
[993.21457483],[20.10475862],[0.02985718],[0.00089352],[0.75037972],0
[1795.1289317],[26.7523972],[0.02843349],[0.00080943],[0.71558742],0
[1723.45165404],[26.0750186],[0.03105377],[0.00096522],[0.70714994],0
[1534.30195752],[24.07168594],[0.03461393],[0.00119857],[0.68541843],0
[1442.83764218],[23.65666044],[0.03331198],[0.00111072],[0.70431366],0
[1313.67103154],[23.46871943],[0.02513105],[0.00063443],[0.69271233],0
[1248.00216816],[23.06194545],[0.025776],[0.00066827],[0.69766046],0
[1595.91134028],[27.47786041],[0.01976526],[0.00039118],[0.71097944],0
[1554.05725506],[26.22392794],[0.01711195],[0.00029655],[0.6389464],0
[1027.81071569],[20.53351208],[0.02377601],[0.00056847],[0.73708422],0
[1143.33528823],[22.26332379],[0.02251896],[0.00051041],[0.71274113],0
[1054.95841913],[21.32041673],[0.01954421],[0.00038202],[0.64178056],0
[741.4860291],[18.15731232],[0.01975098],[0.00039028],[0.695414],0
[877.98650381],[20.69442943],[0.01517541],[0.00023427],[0.72515406],0
[845.13406645],[18.18957626],[0.02200425],[0.00048878],[0.81080516],0
[654.24339894],[16.33539329],[0.04782571],[0.00229152],[0.79631361],0
[699.58936699],[16.6936125],[0.01954457],[0.0003824],[0.65050287],0
[834.54849899],[19.67854017],[0.01568479],[0.00024621],[0.73838726],0
[583.26135147],[16.43135211],[0.0274621],[0.0007594],[0.77861259],0
[1149.83481473],[24.54311277],[0.01302971],[0.00017029],[0.52948759],0
[817.71982158],[19.55465869],[0.01487294],[0.00022129],[0.75368527],0
[798.50475559],[19.40304696],[0.01577474],[0.00024893],[0.68637821],0
[1044.6152216],[22.1963687],[0.01529154],[0.00023399],[0.7124289],0
[993.89640088],[21.36931261],[0.01564308],[0.00024512],[0.7058808],0
[1192.70676222],[23.02475995],[0.01680704],[0.00028427],[0.51792033],0
[1008.82890029],[21.4264575],[0.01570114],[0.00024693],[0.70508959],0
[978.89012374],[21.22065922],[0.01559672],[0.00024365],[0.70137748],0
[702.40448625],[18.08357958],[0.01565533],[0.00024511],[0.74679003],0
[713.75781291],[18.01339977],[0.01628736],[0.00026531],[0.7265911],0
[749.29595513],[18.25632116],[0.01922527],[0.00036994],[0.70540462],0
[750.5841291],[18.55198831],[0.01840499],[0.00034003],[0.76642815],0
[695.53354779],[16.84580937],[0.01976577],[0.00039131],[0.52541788],0
[784.29419607],[19.17062496],[0.01840613],[0.00034043],[0.76312338],0
[505.37337711],[15.49438338],[0.01730697],[0.00029958],[0.6363057],0
[758.91035313],[17.82950485],[0.01711767],[0.00029313],[0.53165793],0
[593.47748429],[15.79205586],[0.01748811],[0.0003059],[0.61367256],0
[713.9389308],[17.48760813],[0.01737063],[0.00030178],[0.60241638],0
[573.51407057],[15.22270462],[0.01842319],[0.00033943],[0.66628734],0
[891.77542483],[17.91963686],[0.02024446],[0.00040993],[0.53499181],0
[460.72813598],[14.08903032],[0.01959394],[0.00038399],[0.73965316],0
[677.87122824],[16.35017143],[0.01742878],[0.00030394],[0.65610863],0
[600.99225687],[15.73916927],[0.0171743],[0.00029515],[0.66738681],0
[660.51866342],[16.12308679],[0.02135867],[0.00045683],[0.63895867],0
[722.54808292],[17.35723506],[0.01599755],[0.00025614],[0.61756436],0
[604.13418825],[15.86623182],[0.01710675],[0.0002927],[0.64746389],0
[632.92597363],[16.20731356],[0.0176023],[0.00031011],[0.63646511],0
[744.13232782],[17.5922237],[0.01640762],[0.00026936],[0.57149316],0
[584.98012942],[15.97307656],[0.0169662],[0.00028801],[0.69127692],0
[839.05742391],[18.61426415],[0.01634694],[0.00026742],[0.64352613],0
[883.93249633],[19.35285912],[0.01505347],[0.00022668],[0.6444542],0
[615.20247858],[16.40899951],[0.01685602],[0.00028426],[0.58161794],0
[928.39480977],[20.37737647],[0.01431157],[0.00020487],[0.60149828],0
[1038.37348915],[21.39427246],[0.01420151],[0.00020172],[0.57840783],0
[972.37006389],[20.08775178],[0.01867586],[0.00034931],[0.59715884],0
[581.97461071],[16.68709297],[0.01694779],[0.00028752],[0.60826348],0
[469.62238543],[14.97913575],[0.02056586],[0.00042369],[0.71468445],0
[746.46876088],[18.0043533],[0.01569309],[0.00024647],[0.74201897],0
[886.01840958],[19.78966954],[0.0159768],[0.00025535],[0.62556842],0
[586.89450049],[16.35224763],[0.01841988],[0.00033964],[0.71197054],0
[697.26970538],[18.10446259],[0.01804891],[0.00032622],[0.61970093],0
[723.51481915],[17.88422029],[0.01665587],[0.00027761],[0.68341734],0
[978.16247589],[20.89475393],[0.01452444],[0.00021101],[0.56280371],0
[562.88965101],[14.86816525],[0.02449298],[0.00060065],[0.76987348],0
[692.15329136],[17.2037383],[0.01883153],[0.0003553],[0.72226304],0
[1008.41446097],[20.09355339],[0.01760122],[0.0003103],[0.65210478],0
[1268.25901284],[24.9359962],[0.01368889],[0.00018879],[0.50451813],0
[834.83085406],[18.80080257],[0.01630047],[0.00026579],[0.70791241],0
[874.15583984],[19.1514276],[0.01587327],[0.0002521],[0.70332227],0
[652.1395127],[16.25315086],[0.01852815],[0.0003437],[0.69157668],0
[655.35529484],[17.17152981],[0.01664573],[0.00027715],[0.61201353],0
[904.00725932],[19.94698142],[0.01390279],[0.00019331],[0.59139951],0
[537.12380118],[15.79923151],[0.01721213],[0.00029654],[0.64753089],0
[544.51229514],[15.99838414],[0.01721443],[0.00029682],[0.63456702],0
[562.2758528],[16.16251539],[0.01716379],[0.00029506],[0.62260125],0
[893.1017778],[19.68515071],[0.01549965],[0.00024039],[0.60137277],0
[740.90731336],[17.86261985],[0.01706044],[0.0002913],[0.55218792],0
[867.52486262],[18.29181989],[0.01731383],[0.00030101],[0.67660609],0
[833.11461681],[18.39244121],[0.01756284],[0.00030865],[0.54320228],0
[1134.72329263],[21.65919432],[0.01638169],[0.00026865],[0.51279517],0
[685.94156001],[17.00529015],[0.02028139],[0.00041146],[0.5274069],0
[811.69572414],[17.92944294],[0.01748005],[0.00030595],[0.54124974],0
[906.8262635],[19.19361425],[0.01610216],[0.00025947],[0.70182467],0
[872.48307674],[18.70923804],[0.017499],[0.00030628],[0.59913464],0
[763.58482855],[17.76958676],[0.01723047],[0.00029707],[0.54077334],0
[801.39925471],[18.37272453],[0.01649618],[0.00027239],[0.51453634],0
[868.73214519],[18.98297032],[0.01792972],[0.00032181],[0.66253903],0
[931.07739514],[19.4243358],[0.01787313],[0.00031975],[0.64212128],0
[943.06901896],[19.23389551],[0.01702544],[0.00029027],[0.69495876],0
[964.51192364],[19.63472186],[0.01786332],[0.0003195],[0.61910475],0
[936.28834796],[19.57255589],[0.01674172],[0.0002805],[0.64962007],0
[812.54965701],[18.566628],[0.0168083],[0.00028277],[0.68147463],0
[547.37919234],[15.81728131],[0.02029377],[0.00041268],[0.68772981],0
[542.71477232],[15.92009984],[0.02005635],[0.00040284],[0.63150333],0
[659.97299249],[17.14640709],[0.02063816],[0.00042632],[0.69236798],0
[644.97831996],[17.27921091],[0.01839401],[0.0003391],[0.71369324],0
[754.08387702],[18.17777407],[0.01606081],[0.00025811],[0.69132876],0
[763.37238328],[18.4475847],[0.01528544],[0.00023372],[0.61086772],0
[770.99838933],[18.86161833],[0.01627723],[0.000265],[0.66171162],0
[1011.84938018],[19.75247314],[0.01699406],[0.00028922],[0.6781804],0
[879.49201953],[21.46614493],[0.01366565],[0.00018683],[0.71913624],0
[722.80168149],[19.73659589],[0.01418473],[0.00020145],[0.66010787],0
[870.10375557],[21.19910427],[0.01421649],[0.00020415],[0.71820792],0
[851.81946156],[20.67382175],[0.01675915],[0.00028432],[0.75445263],0
[677.63565532],[18.96403535],[0.01432393],[0.00020564],[0.66164155],0
[787.25267463],[19.99183164],[0.01399255],[0.00019616],[0.67124892],0
[687.73781361],[18.60348464],[0.01491982],[0.00022304],[0.62997709],0
[447.83211764],[14.62805333],[0.01822051],[0.00033262],[0.71321258],0
[1024.26310815],[19.97251815],[0.01668121],[0.00027846],[0.67770465],0
[795.82726603],[19.90899141],[0.01541856],[0.00024095],[0.76421061],0
[618.24745265],[16.90183988],[0.0186481],[0.00034835],[0.70350227],0
[825.98704292],[20.70817296],[0.01366822],[0.00018734],[0.73895603],0
[672.89676664],[18.21814087],[0.01800443],[0.00032616],[0.67824255],0
[716.25525035],[19.08407267],[0.01751285],[0.00031199],[0.68176072],0
[517.00017369],[16.20438213],[0.0168854],[0.00028649],[0.6855924],0
[754.78693459],[19.96805727],[0.01460326],[0.0002154],[0.66170121],0
[861.20883079],[20.79302839],[0.01437588],[0.00020831],[0.73124652],0
[748.02249963],[20.20588845],[0.01296711],[0.00016826],[0.70867055],0
[954.57528684],[21.84713382],[0.01480705],[0.00022155],[0.7024204],0
[639.16190853],[16.64607392],[0.018892],[0.00035741],[0.61859848],0
[890.82389814],[21.37812682],[0.01424077],[0.00020389],[0.68753259],0
[699.60630325],[19.06678166],[0.01496561],[0.00022421],[0.63902831],0
[809.8427234],[20.07191758],[0.01618934],[0.00027067],[0.71420553],0
[856.68764561],[21.00419756],[0.01341817],[0.00018055],[0.67748875],0
[765.94930095],[19.37660899],[0.01626537],[0.00026576],[0.66144874],0
[870.1978649],[21.26469888],[0.01308577],[0.00017159],[0.68294203],0
[537.29090156],[15.80755543],[0.02077187],[0.00043316],[0.71871701],0
[857.16415439],[20.86688633],[0.01434054],[0.00020702],[0.71004228],0
[849.99431046],[21.05674325],[0.01418522],[0.00020283],[0.67033661],0
[726.86312326],[19.95998983],[0.01360074],[0.00018522],[0.65373176],0
[704.34834166],[19.04264374],[0.01736604],[0.0003023],[0.82603561],0
[884.86804489],[21.40848923],[0.01293734],[0.00016768],[0.68938223],0
[859.81931935],[21.07146829],[0.01338097],[0.00017972],[0.70459276],0
[1276.85364829],[26.45905061],[0.0128172],[0.00016459],[0.51726854],0
[1108.48686305],[22.45196298],[0.01838677],[0.00033884],[0.54075394],0
[2205.06668528],[30.7152522],[0.02236455],[0.00050158],[0.54902717],0
[1024.69051338],[23.74354651],[0.01318071],[0.00017398],[0.53582829],0
[974.33769918],[20.98445038],[0.02183962],[0.00049404],[0.69445775],0
[1544.08868597],[28.1734292],[0.0120655],[0.00014581],[0.50713333],0
[1053.40571066],[22.18163565],[0.01839198],[0.00034803],[0.6072951],0
[995.91534181],[23.30852233],[0.01305836],[0.00017063],[0.53258833],0
[869.20598092],[19.72965035],[0.01965192],[0.0003893],[0.62967323],0
[1535.70043825],[28.29141902],[0.01293271],[0.00016733],[0.48170721],0
[1515.91382849],[27.10683277],[0.01178],[0.00013898],[0.58671685],0
[1186.96221128],[25.32632766],[0.01277026],[0.00016322],[0.51874663],0
[1186.34967569],[25.39933394],[0.01436379],[0.00020665],[0.52965727],0
[1203.81706224],[23.41134019],[0.01498433],[0.00022553],[0.60083327],0
[1392.22962089],[26.63324243],[0.01503471],[0.00022656],[0.58078268],0
[805.78660521],[18.86585817],[0.01855378],[0.00034565],[0.75610093],0
[1448.9711696],[27.69120951],[0.01427696],[0.00020415],[0.50198569],0
[1880.54449491],[27.43740818],[0.0136098],[0.00018603],[0.38374741],0
[1485.80572353],[27.46287811],[0.01319366],[0.00017427],[0.44159278],0
[1506.003154],[26.33182857],[0.0123458],[0.00015261],[0.48599632],0
[1389.18245173],[27.05055726],[0.01331876],[0.00017772],[0.41830701],0
[1357.58349461],[24.46149942],[0.0141528],[0.00020056],[0.54597551],0
[1080.4209058],[24.3005465],[0.01414649],[0.00020032],[0.53886143],0
[1223.21688623],[23.67163068],[0.01445034],[0.00020973],[0.44450851],0
[1072.74359852],[24.28622027],[0.01348419],[0.00018208],[0.49338674],0
[1215.14792752],[23.21149684],[0.01697435],[0.00028819],[0.49392396],0
[1089.4779275],[24.23543213],[0.01312602],[0.00017234],[0.51019694],0
[1219.56082977],[23.50191534],[0.01620928],[0.00026448],[0.49053049],0
[1036.41505614],[23.04148773],[0.01425096],[0.00020325],[0.48789936],0
[858.80319256],[18.99782866],[0.02436595],[0.00059945],[0.67021277],0
[1316.24396137],[25.92079524],[0.01193495],[0.00014256],[0.58928445],0
[1151.28276016],[22.4608283],[0.01568061],[0.00024629],[0.5330954],0
[1248.89984008],[25.24180455],[0.01238509],[0.00015369],[0.62509061],0
[981.59167295],[23.3887556],[0.01268186],[0.00016089],[0.56031364],0
[1037.78716992],[23.78667184],[0.01309397],[0.00017151],[0.5311352],0
[1006.82617146],[21.76627069],[0.01441588],[0.00020803],[0.59089432],0
[1083.05434179],[24.66470771],[0.01245531],[0.00015517],[0.51517583],0
[1399.69654075],[23.82051072],[0.0157907],[0.00024956],[0.5486091],0
[1053.106673],[24.19891852],[0.01385654],[0.00019206],[0.55851944],0
[935.49413261],[22.39698623],[0.01543571],[0.00023933],[0.54640193],0
[830.26268576],[20.85741121],[0.01513407],[0.00022921],[0.59738671],0
[1195.233807],[22.97748946],[0.01757585],[0.00030898],[0.49349273],0
[1160.2107692],[25.0191591],[0.01428894],[0.0002051],[0.56261138],0
[734.71772911],[17.69784221],[0.02121442],[0.00045011],[0.6414627],0
[1133.13104946],[24.04290482],[0.01470565],[0.00021706],[0.50181041],0
[925.25369665],[22.32101158],[0.01430082],[0.00020471],[0.47932806],0
[888.98380754],[20.706689],[0.01576984],[0.00024877],[0.36192803],0
[698.00157882],[18.33944642],[0.01646652],[0.00027152],[0.44491796],0
[1743.2313783],[23.91647347],[0.01753841],[0.00030884],[0.26046516],0
[1234.91896967],[21.31169318],[0.01676193],[0.00028131],[0.47994294],0
[689.30977208],[17.64061919],[0.01722941],[0.00029714],[0.61564218],0
[659.94140605],[17.12432536],[0.01769674],[0.00031385],[0.59542992],0
[1588.59257961],[25.5349711],[0.01576233],[0.00024886],[0.28020049],0
[911.3451897],[18.9853339],[0.01864531],[0.00034826],[0.52785585],0
[1114.09170687],[21.12229648],[0.0162409],[0.0002638],[0.39502838],0
[931.7793058],[18.36519442],[0.01816416],[0.00033014],[0.53277986],0
[1867.11373841],[27.02361499],[0.01561202],[0.00024387],[0.2876477],0
[922.21366278],[19.8622568],[0.01744168],[0.00030454],[0.61677213],0
[804.34641249],[17.52525104],[0.0250993],[0.00063344],[0.58454121],0
[1278.06668813],[24.76950286],[0.01367538],[0.0001882],[0.54125208],0
[1445.52358793],[21.69531665],[0.01820433],[0.00033176],[0.51872542],0
[1291.2738875],[21.24913398],[0.01997803],[0.0004011],[0.41445006],0
[777.67806538],[17.12643476],[0.01915422],[0.00036739],[0.48618244],0
[1440.13617022],[22.8294888],[0.01777154],[0.00031699],[0.41537239],0
[782.90326422],[17.07616508],[0.01979499],[0.0003921],[0.67022054],0
[756.27779384],[17.24603972],[0.01794267],[0.00032365],[0.62275484],0
[1117.3958991],[20.22079033],[0.01728167],[0.00029886],[0.3789961],0
[729.70185288],[16.83477268],[0.02527136],[0.0006391],[0.61524354],0
[787.41043332],[18.35778024],[0.01920516],[0.00036895],[0.34539559],0
[981.39950971],[19.31991801],[0.01712553],[0.000294],[0.58149643],0
[612.70740093],[16.93633569],[0.01931996],[0.00037373],[0.54075387],0
[1935.48959597],[30.7674873],[0.01206702],[0.00014626],[0.37201905],0
[1400.94898683],[25.09634004],[0.01392848],[0.00019413],[0.62406078],0
[1559.97236667],[25.88273294],[0.01357827],[0.00018449],[0.42839118],0
[635.05608356],[17.76072961],[0.01574306],[0.00024801],[0.57213341],0
[1457.2798906],[24.98682995],[0.01340931],[0.00017994],[0.44824882],0
[1019.69144694],[21.15882891],[0.01567156],[0.00024566],[0.40519834],0
[1261.49083148],[23.24727863],[0.01567645],[0.00024591],[0.50191867],0
[2014.77608541],[30.02609317],[0.01150623],[0.00013247],[0.39624752],0
[1460.42065031],[26.37451736],[0.01297125],[0.00016829],[0.50566678],0
[1274.9199964],[25.13561379],[0.01454979],[0.00021203],[0.53805118],0
[2697.20053116],[34.35832888],[0.01121482],[0.00012581],[0.43751128],0
[1438.39710388],[26.95409233],[0.02428456],[0.00062254],[0.55845387],0
[1249.96019199],[25.79501921],[0.01425945],[0.00020563],[0.43854114],0
[1120.60567352],[24.25399333],[0.01919006],[0.00038452],[0.49821413],0
[1185.9167709],[25.93090108],[0.01551934],[0.00025125],[0.51049137],0
[1169.29088603],[25.29356291],[0.01331139],[0.00017807],[0.46793441],0
[1147.65018052],[25.01551272],[0.0131579],[0.00017349],[0.51200391],0
[1158.51166177],[25.24043891],[0.01286459],[0.00016596],[0.49947203],0
[1177.47589352],[25.42599152],[0.01420608],[0.00020415],[0.4982182],0
